EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 13-08-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : Minimum temperature in 0.1 &#176;C
30-34 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DE BILT, NETHERLANDS (STAID: 162)
Blended and updated with sources:520 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TN, Q_TN
   162,   520,19650430,   29,    0
   162,   520,19650501,   41,    0
   162,   520,19650502,   77,    0
   162,   520,19650503,  102,    0
   162,   520,19650504,  102,    0
   162,   520,19650505,   94,    0
   162,   520,19650506,   86,    0
   162,   520,19650507,   78,    0
   162,   520,19650508,  104,    0
   162,   520,19650509,  106,    0
   162,   520,19650510,   72,    0
   162,   520,19650511,   33,    0
   162,   520,19650512,   11,    0
   162,   520,19650513,   55,    0
   162,   520,19650514,   93,    0
   162,   520,19650515,  108,    0
   162,   520,19650516,  106,    0
   162,   520,19650517,  112,    0
   162,   520,19650518,   59,    0
   162,   520,19650519,   28,    0
   162,   520,19650520,   -1,    0
   162,   520,19650521,   13,    0
   162,   520,19650522,   79,    0
   162,   520,19650523,   86,    0
   162,   520,19650524,   90,    0
   162,   520,19650525,   71,    0
   162,   520,19650526,   49,    0
   162,   520,19650527,   48,    0
   162,   520,19650528,  108,    0
   162,   520,19650529,   88,    0
   162,   520,19650530,   77,    0
   162,   520,19650531,   71,    0
   162,   520,19650601,   77,    0
   162,   520,19650602,   65,    0
   162,   520,19650603,   74,    0
   162,   520,19650604,   71,    0
   162,   520,19650605,   57,    0
   162,   520,19650606,   98,    0
   162,   520,19650607,   66,    0
   162,   520,19650608,  122,    0
   162,   520,19650609,  116,    0
   162,   520,19650610,   96,    0
   162,   520,19650611,   88,    0
   162,   520,19650612,   82,    0
   162,   520,19650613,  139,    0
   162,   520,19650614,  108,    0
   162,   520,19650615,  109,    0
   162,   520,19650616,  130,    0
   162,   520,19650617,  109,    0
   162,   520,19650618,  109,    0
   162,   520,19650619,  107,    0
   162,   520,19650620,   81,    0
   162,   520,19650621,   75,    0
   162,   520,19650622,  140,    0
   162,   520,19650623,  126,    0
   162,   520,19650624,  114,    0
   162,   520,19650625,  124,    0
   162,   520,19650626,  120,    0
